Produk,Rating,Ulasan
Sepatu Compass Retrograde Slip On Kawung Cream,0,"Bentuk dan ukuran: Biasa pakai size 40 ternyata agak kecil harus nya size 41 baru pas.
Warna: Sesuai pesanan"
Sepatu Compass Tribune 4884 Brown,0,keren banget
Sepatu Compass Tribune 4884 Tan,0,mantapppppppp
Sepatu Compass Tribune White Blue,0,"material yg d gunakan oke, jahitan rapih. pokoknya oke."
Sepatu Compass Tribune Black Gum,0,"Sepatu recommended nyaman dan empuk bngt, kualitas mantap 💯"
Sepatu Compass Gazelle Hi White Red,0,keren si
Sepatu Compass Tribune White Green,0,Keren banget sumpah
Sepatu Compass Retrograde Low Black White,0,keren
Sepatu Compass Retrograde Hi Decon Black White,0,keren
Sepatu Compass Tribune White Blue,0,baik
Sepatu Compass Tribune Black Gum,0,nice
Sepatu Compass Tribune White Green,0,Mntap
Sepatu Compass Gazelle Low Black White,0,Kegedean dikit
Sepatu Compass Retrograde Low Triple Black,0,Ui
Sepatu Compass Gazelle Low Weaves Graphite,0,Baguss
Sepatu Compass Gazelle Low White Red,0,Sesuai
Sepatu Compass Retrograde Low Cream,0,Good
Sepatu Compass Tribune White Blue,0,Sio
Sepatu Compass Shoelace Off White,0,"barang sesuai, semoga awet"
Sepatu Compass Shoelace Black,0,"Barang Sesuai, semoga awet"
Sepatu Compass Gazelle Low Cream,0,"sumpah sepatunya bagus bngt,tapi ini agak longgar dikit sepatunya, padahal biasanya ukuran 42 kalo beli sepatu"
Sepatu Compass Tribune White Green,0,barang oke
Sepatu Compass Tribune White Blue,0,top mantap is the best
Sepatu Compass Tribune Black Gum,0,"Seller responsif, packing aman, barang sesuai deskripsi. Mantap!"
Compass Gazelle Hi Black Gum,0,"modelnya keren saya suka sekali, cuma untuk review jujurku, mungkin di kaki aku aja sih agak sakit pakenya wkwk walaupun longgar tp gk enak di bagian lekukan jari kaki. k... "
Sepatu Compass Velocity Black Gum,0,lem kurang rapih
Sepatu Compass Retrograde Low Black White,0,nice mantap
Sepatu Compass Retrograde Low Black White,0,Keren
Sepatu Compass Tribune Black Gum,0,"harus up size sih, ngpress kalo ngambil pas"
Sepatu Compass Tribune White Blue,0,Mantap
Sepatu Compass Gazelle Low Black White,0,mantap
Sepatu Compass Gazelle Low White Blue,0,"Package double box, good"
Sepatu Compass Retrograde Low Black White,0,Packing nya jelek segelnya gak rapat
Sepatu Compass Shoelace Off White,0,Good
Sepatu Compass Retrograde Intro White,0,Sesuai deskripsi
Compass Gazelle Low Black Gum,0,"Oke sekali untuk keseluruhan
Untuk ukuran sepertinya fitmen dia punya sedikit lebih besar. But still oke"
Sepatu Compass Gazelle Hi Black Gum,0,Bentuk dan ukuran: Baguss
Sepatu Compass Gazelle Low Weaves Sand,0,"Lumayan pegel kalo buat jalan jauh,"
Sepatu Compass Tribune White Green,0,Sedikit Catatan buat yg pengen beli sepatu ini : WAJIB UP SIZE :< (Fitting sepatu ini mirip Adidas London)
Sepatu Compass Retrograde Low White Blue,0,Ukuranya ternyata masih kebesaran😓Uda turun 1size dari yang biasanya padahal
Sepatu Compass Gazelle Hi Black Gum,0,bagus sepatunya
Sepatu Compass Gazelle Low White Blue,0,Good
Sepatu Compass Tribune White Blue,0,"KERENN!!!! 🔥, gw udah nonton dulu review & di sarankan up size, bener banget, gw biasa ukuran 41  order yg 42 pas banget, saran buat kalian juga naikin 1 size biar g... "
Sepatu Compass Gazelle Hi Cream,0,singit mintip sikili ya
Sepatu Compass Tribune White Blue,0,Barang bagus pengiriman cepat👍
Sepatu Compass Tribune Black Gum,0,keren banget rapih
Sepatu Compass Tribune White Green,0,Bagus
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Keren
Sepatu Compass Tribune White Green,0,"Capek puolllll aku beli ws hitam kekecilan bener bener press banget, akhirnya up size biasnaya pake uk 36 skrng beli lagi coba uk 38 alhamdulillah pas g kekecilan / kebes... "
Sepatu Compass Tribune White Blue,0,Mantap pas di kaki
Sepatu Compass Tribune Black Gum,0,👍
Sepatu Compass Gazelle Low Weaves Graphite,0,Warna: Sesuai
Sepatu Compass Tribune White Blue,0,Kerenn
Sepatu Compass Gazelle Hi Black White,0,Uwapik
Sepatu Compass Gazelle Low White Red,0,"kerenn bngtt sumpahh😭😭 gak nyesel beli compass gazelle ini, cakep bngett warnanya+modelnya, solnya juga rapi, aman bngt pokoknya mahh kerenn abiss🤩🤩 next bkl bli lgi... "
Sepatu Compass Tribune White Blue,0,"ok lh sesuai dengan deskripsinya, cuma agak kecewa dengan ukuran nya yg rada kekecilan dan juga itu yg di video emng gitu standard nya atau kelolosan aj si min?"
Sepatu Compass Tribune White Green,0,Ok mantap
Sepatu Compass Velocity Grey,0,Mantab
Sepatu Compass Retrograde Low Cream,0,bsgus
Sepatu Compass Retrograde Slip On Patch Indigo,0,Sepatunya bgus
Sepatu Compass Velocity Black,0,Kerennn banget ❤️❤️❤️
Sepatu Compass Gazelle Hi Cream,0,"guys aku baru beli ukuran 37 mau dijual lg karna kegedean, aku kurangin harganya yg mau boleh dm ke @selpipebr"
Sepatu Compass Retrograde Intro+ Black White,0,"Bentuk dan ukuran: Baik
Daya tahan pakai: Baik
Warna: Hitam"
Sepatu Compass Retrograde Slip On Herringbone Black,0,passs bangettt ihhhh syukaaaa
Sepatu Compass Gazelle Low White Blue,0,"Support your local shoes! 👟

Support your local shoes! 👟

Support your local shoes! 👟"
Sepatu Compass Gazelle Hi Black White,0,Mantep bnget bang
Sepatu Compass Tribune White Blue,0,Geloo keren gini euy💯🤟
Sepatu Compass Retrograde Hi Decon Black White,0,local brand🤍
Sepatu Compass Retrograde Intro+ Black White,0,👌
Sepatu Compass Gazelle Hi Black White,0,"Gacorr, akhirnya kebeli juga"
Sepatu Compass Gazelle Low Weaves Sand,0,mantap bahannya enak dipake
Sepatu Compass Retrograde Low Black White,0,cakeeeppp anakku sukaa
Sepatu Compass Gazelle Low White Blue,0,"sebelumnya batal pesanan karena ragu size, akhirnya terkirim sesuai, semuanya pas 👍 pengirimannya sesuai juga 3hr nyampe"
Sepatu Compass Retrograde Intro+ Black White,0,"Mantuul,gak nyesel beli size pas banget"
Sepatu Compass Tribune White Blue,0,👍🏿
Sepatu Compass Retrograde Low Black White,0,mantap
Sepatu Compass Tribune Black Gum,0,"Bagus, nyaman bgt pengiriman jg cepat"
Sepatu Compass Gazelle Low Cream,0,Keren
Sepatu Compass Tribune White Blue,0,Keceee abizz
Sepatu Compass Gazelle Low Black White,0,"Udah dari dulu, emang recommend."
Sepatu Compass Velocity Grey,0,👍
Sepatu Compass Tribune White Blue,0,real pict gokill keren abiss🤩
Sepatu Compass Gazelle Low White Blue,0,Keren sepatunyaaa
Sepatu Compass Velocity Grey,0,Bagus dan sesuai
Sepatu Compass Tribune White Blue,0,bagus nyamannn
Sepatu Compass Gazelle Low Cream,0,"bagus banget min thanks, biasa pke uk 41 ini order 41 mlh agak ngepas, barang jos gandos semoga awet di pake"
Sepatu Compass Tribune White Blue,0,Bagus banget gile ye lo bang aji
Sepatu Compass Gazelle Hi Black White,0,Sesuai pesanan
Sepatu Compass Gazelle Hi Black Gum,0,Color: So Good!
Sepatu Compass Gazelle Low Cream,0,Enak di pakai passs
Sepatu Compass Tribune Black Gum,0,Mantap
Sepatu Compass Tribune Black Gum,0,🤟🏼
Sepatu Compass Gazelle Low Weaves Sand,0,gellooo ni sepatu keren *** ukuran pas bet.keren dah pokonya
Sepatu Compass Tribune White Blue,0,Pusing beli warna putih apa hitam semuah ya bagus❤️ jadinya aku beli semuah bisa 2 kenapa harus 1 terimakasih banyak compas ❤️🥹
Sepatu Compass Tribune Black Gum,0,Pusing beli warna putih apa hitam semuah ya bagus❤️ jadinya aku beli semuah bisa 2 kenapa harus 1 terimakasih banyak compas ❤️🥹
Sepatu Compass Gazelle Hi White Blue,0,Keren
Sepatu Compass Gazelle Hi Black White,0,Ntulssss
Sepatu Compass Retrograde Slip On Kawung Cream,0,"Mantap bangat bang, nagakansnskskidhsbsnskaoaksnbshsuskakanbsvsusoakansbshsuoakansbshsiaoansbhdbdksoamansnsialkansbdvsiaoqnsbsisoansbsb"
Sepatu Compass Gazelle Low Cream,0,ukurannya pas dan nyamann ★____★
Compass Gazelle Hi Black Gum,0,nyaman
Sepatu Compass Gazelle Low Weaves Sand,0,sepatu sudah sampaii.. bagussss bgttt nget ngettttt...
Sepatu Compass Gazelle Hi Black White,0,kualitas bagus sudah terjamin
Sepatu Compass Jersey LS Home Black,0,Guud
Sepatu Compass Tribune White Blue,0,Keren
Sepatu Compass Retrograde Low Black White,0,barang lokal kualitas kelas dunia bangett menyalaa🔥
Sepatu Compass Retrograde Slip On Kawung Cream,0,Kerenn abiiss
Sepatu Compass Tribune White Blue,0,Warna: top
Compass Gazelle Hi Black Gum,0,sip....barang mendarat dengan aman
Sepatu Compass Tribune White Blue,0,Gacorr
Sepatu Compass Gazelle Low Black White,0,Bagus
Sepatu Compass Tribune Away Maroon,0,"model slim, nyaman dipakai up size, bahan dan cushoning nya mantab berkelas.. bravo compass ✌️"
Sepatu Compass Tribune Black Gum,0,Keren cuy mantap
Sepatu Compass Tribune White Blue,0,"maaf ya min ya ⭐kurang 1 , minus nya cuma gaada stickeran doang ini haha"
Sepatu Compass Retrograde Slip On Black,0,Good
Sepatu Compass Socks Hi Black,0,kereen
Sepatu Compass 25th COMPASS TOTEBAG,0,Barangnya bagus
Sepatu Compass Tribune Black Gum,0,ya okelah walaupun ga sesuai ekspektasi
Sepatu Compass Tribune Black Gum,0,Barang sudah samapai. Pengiriman cepattt. 👍🏽
Sepatu Compass Tribune Black Gum,0,oke baik packing nya istimewa barang sesuai di gambar
Sepatu Compass Tribune White Blue,0,Brangkat lokal mantap
Sepatu Compass Tribune Black Gum,0,kerennn
Sepatu Compass Tribune White Blue,0,Barang joss original
Sepatu Compass Gazelle Low Weaves Graphite,0,good product
Sepatu Compass Tribune Black Gum,0,"Good, enak dan nyaman dipakai"
Sepatu Compass Gazelle Low Weaves Graphite,0,Bagus
Sepatu Compass Retrograde Low Triple Black,0,"terbaik keren pokok nya, next semoga bisa beli lagi🔥🔥🔥"
Sepatu Compass Tribune White Blue,0,mantap ah pengirimanya juga satsett🤩😋
Sepatu Compass Velocity Black Gum,0,keren tapi mines sisa lemnya keliatan tapi gpp
Sepatu Compass Tribune Black Gum,0,Mantaps
Sepatu Compass Tribune White Blue,0,Mantap….
Sepatu Compass Tribune Black Gum,0,Mantaaapppp
Sepatu Compass Retrograde Slip On Kawung Camel,0,kerenn eyyy
Compass Gazelle Low Black Gum,0,Sepatu sudah mendarat... sepatu bagus ..belum sempet coba semoga cocok 👌
Sepatu Compass Tribune Black Gum,0,gacor
Compass Gazelle Low Black Gum,0,hmmm mantapnyooo
Sepatu Compass Tribune Black Gum,0,Indah 😍
Sepatu Compass Tribune Black Gum,0,Bagusss bangett topp dah pokoknyaa🤩🤩
Sepatu Compass Tribune Home Black,0,Skena sekali
Sepatu Compass Gazelle Low Cream,0,Sesuai bahan juga bagus
Sepatu Compass Tribune Black Gum,0,keren tapi kurang rapi
Sepatu Compass Tribune Black Gum,0,mantaaapppl..
Sepatu Compass Velocity Black Gum,0,"Nyaman dipake sepatunya, worth it lah pokoknya 👌🏽"
Sepatu Compass Gazelle Hi White Red,0,Barang aman dengan selamat. Ukuran pas jadi nyaman di pakai. pokoknya keren dah.. Sepatu ini menjadi salah satu sepatu impianku.. akhirnya kesampean juga beli wkwkwkwk. m... 
Sepatu Compass Tribune Black Gum,0,God
Sepatu Compass Velocity Black Gum,0,gacor!!
Sepatu Compass Retrograde Hi Decon Cream,0,Ieiehc
Sepatu Compass Gazelle Low White Blue,0,kak packinganya jelek bgt mohon dibenerin lagi sampe kardus sepatunya jeboll huh agak kecewa dkit☹️☹️
Compass Gazelle Low Black Gum,0,Bagus cuma baru sadar tenyata harus turun 2 size dibanding ukuran biasa. Next nnti kalo beli harus lebih teliti lagi
Sepatu Compass Retrograde Intro+ Black,0,"1000%%%% ori brooo, oke mantappp"
Sepatu Compass Gazelle Low Weaves Graphite,0,"barang sesuai, pengiriman cepat pokonya top banget dah😍"
Sepatu Compass Gazelle Low White Red,0,"sepatu ini adalah favorit aku! nyaman dan berkualitas. sangat2 rekomen sepatu inii, nextnyaa aku bakal beli type lainnyaa😍"
Sepatu Compass Gazelle Low White Blue,0,cakep
Sepatu Compass Tribune Black Gum,0,yyy
Sepatu Compass Tribune Black Gum,0,"beneran keren bgt sih, semoga ga naek harga, jaya terus produk indonesia!"
Sepatu Compass Gazelle Low Weaves Graphite,0,Biasa pake 41 di saranin yg live order 1 angka jadi 42 tp malah kebesaran bgt tp so far so good kok
Sepatu Compass Retrograde Intro+ Black White,0,"Produk bagus, ukuran agak longgar tapi bisa dipake"
Sepatu Compass Tribune White Blue,0,"Mantap keren pokoknya,kemaren baru beli baru sebulan ,pas di pake buat ke masjid ilang diambil orang ,ahirnya beli lagi"
Sepatu Compass Gazelle Low Cream,0,mantep nyooo
Sepatu Compass Tribune Black Gum,0,"Mantap banget 👍 barang sesuai gak ada kurang,pengirimannya juga cepat 🤩"
Sepatu Compass Tribune White Blue,0,"Tuker ukuran bisa ga min?
Bentuk dan ukuran: Bagus ukuran aga kekecilan"
Sepatu Compass Velocity Black Gum,0,bagus sepatunya keren empuk mantap mantap mantap mantap
Sepatu Compass Retrograde Low Black White,0,Udah punya yang putih sekarang beli lgi yang item💗
Sepatu Compass Velocity Black Gum,0,cakeppp bangettt
Sepatu Compass Gazelle Low White Blue,0,"Bagus, tapi kanvasnya ada sedikit yang kotor, kalau beli 1 ukuran dibawah yang biasa dipakai ya"
Sepatu Compass Tribune Black Gum,0,"Kurang puas sama yang dateng, lem sol nya keluar""dikit, & ada noda di sol belakang"
Sepatu Compass Tribune Black Gum,0,Mantap min
Sepatu Compass Gazelle Hi Cream,0,sip
Sepatu Compass Retrograde Low Black White,0,baguss bgttt🤩🤩
Sepatu Compass Tribune Black Gum,0,Keren abiss
Sepatu Compass Retrograde Low White Blue,0,CAKEPPP
Sepatu Compass Gazelle Low Weaves Graphite,0,Bagus
Sepatu Compass Retrograde Slip On Herringbone White,0,sepatunya bagusss keren dan semoga kuat awettttttttt josss makasihhh banyakkkk buat local brand indo produknya bagus bagus
Sepatu Compass Gazelle Low White Red,0,Seratus jempol lah ini mah wkwkwk mantap pisuuun
Sepatu Compass Gazelle Hi White Red,0,BAGUSSSS BNGTTT
Sepatu Compass Gazelle Low Black White,0,"Keren, pas, mangap"
Sepatu Compass Retrograde Low White Blue,0,Bagus banget. Produk Lokal kwalitas istimewah
Sepatu Compass Gazelle Low Cream,0,Bagus banget. Produk Lokal kwalitas istimewah
Sepatu Compass Retrograde Low Black White,0,"Mantappp sepatunyaaaaa, berkelas"
Sepatu Compass Tribune White Blue,0,mantap
Sepatu Compass Shoelace Off White,0,mntp
Sepatu Compass Gazelle Low White Blue,0,"produk berkualitas, model simple look, nyaman untuk digunakan"
Sepatu Compass Tribune Black Gum,0,Muening cakkk❤️‍🔥
Sepatu Compass Tribune Black Gum,0,keren banget pengiriman cepat barang ori
Sepatu Compass Tribune Black Gum,0,"Produknya bagus, warnanya jga sesuai dan bagus. Worth it lahh buat dibeli. Next pasti saya pesan lagi."
Sepatu Compass Tribune Black Gum,0,"sesuai ekspektasi, tidak ada kecewa mantappp compass👍"
Sepatu Compass Tribune Black Gum,0,spatunya bagus..cm nomernya perlu dituker sdng on proses
Sepatu Compass Retrograde Slip On Black,0,Bagus tp kebesarna
Sepatu Compass Tribune Black Gum,0,"Bagusss,,dikirain upsize taunya kegedean
Nunggu yg away maroon gak sabar"
Sepatu Compass Gazelle Hi Black White,0,Mantappppp mantappppp pokoknya
Sepatu Compass Tribune White Blue,0,"udah kek apotik tutup sepatunyaa 🔥🔥,ga nyesel beli nyaa"
Sepatu Compass Retrograde Intro+ Black White,0,keren parahhhhhh
Sepatu Compass Tribune Black Gum,0,baguuuuuusssss bngttttt pas ukurannya dan kualitas nya mantebbbbbb bintang 10 ni klo ada
Sepatu Compass Retrograde Intro+ Black White,0,mantap
Sepatu Compass Gazelle Low Cream,0,thebest pokonya salah size bisa di retur admin gercep thankss compass DIA seneng banget😍
Sepatu Compass Retrograde Intro+ Black White,0,keren
Sepatu Compass Tribune Black Gum,0,"bagus banget sepatu nya, sesuai yang foto"
Sepatu Compass Retrograde Slip On Black,0,"Cekep bener....
Cuma memang agak kaku karena mungkin Masi baru....
Tapi bagus banget sepatunya ....terus kalo yg mau beli turunin 1 ukuran ya....contohnya aku biasa pake... "
Sepatu Compass Tribune Black Gum,0,MANTAPP BOSSKUUU COMPASS DI DADAKU COMPASS TERBAIK YEAAYYYYY
Compass Gazelle Low Black Gum,0,"Insole nya nyaman, modelnya oke, cuma gua kira warna nya putih ternyata engga, tapi overall oke ko.. nyaman, Nice"
Sepatu Compass Jersey LS Away Maroon,0,"cakep bgt designnya, ala2 torino haha. gj compass!"
Sepatu Compass Gazelle Hi Black Gum,0,bagus banget sepatunya cocok ngepas dikaki
Sepatu Compass Retrograde Low Triple Black,0,Bagus sih tapi Lebihin apa ke min stiker atau apa hehehehe
Sepatu Compass Jersey LS Away Maroon,0,.
Sepatu Compass Tribune Black Gum,0,Akhirnya dapett!! puas sekali
Sepatu Compass Tribune Black Gum,0,Mantap 👍🏻
Sepatu Compass Gazelle Low Black White,0,bagus kelazz bet dah🔥🙌
Sepatu Compass Retrograde Low Triple Black,0,Bagusss
Sepatu Compass Tribune White Blue,0,"outsole nya badak banget anynk wkwkw, tapi overall keren sih, pertama kali beli compass langsung tribun mantappp"
Sepatu Compass Retrograde Slip On Waffle Indigo,0,Sepatunya kerenn
Sepatu Compass Tribune Black Gum,0,Compass memang mantap
Sepatu Compass Gazelle Hi Black White,0,"mantabb buat ngantor, nyaman, ukuran pas, minus sedikit di lem yang sedikit beleber di beberapa titik, tapi bukan masalah kalo buat gua, mungkin bisa jadi evaluasi aja, o... "
Sepatu Compass Gazelle Hi Black Gum,0,"Bentuk dan ukuran: bagus
Aroma: wangi
Daya tahan pakai: kuat
Warna: sesuai"
Sepatu Compass Tribune Black Gum,0,keren mantap suka sekali cuman ada dent di bagian pinggir sediti
Sepatu Compass Tribune Black Gum,0,Mantops
Sepatu Compass Tribune Black Gum,0,Kerennnn bngt anjr....cpt sampe pula
Sepatu Compass Gazelle Low White Red,0,Mantapp barang mendarat dengan cepat thank you 🫶🏻
Sepatu Compass Tribune Black Gum,0,Tidak mengecewakan
Sepatu Compass Retrograde Low Black White,0,bagus banget
Sepatu Compass Gazelle Hi Black Gum,0,"Model nya sesuai, cuman pinggiran sepatu sama tali keliatan kekuningan beda sama di foto keliatan agak putih"
Sepatu Compass Retrograde Hi Decon Cream,0,bagus sesuai harga
Sepatu Compass Gazelle Low Black White,0,"sesuai pesanan,cepat sampai dan murah meria,cocok buat gaya semoga awet"
Sepatu Compass Tribune Black Gum,0,"Modelnya keren, pengiriman tepat waktu, terimakasih"
Sepatu Compass Retrograde Slip On Waffle Indigo,0,"Kualitas terbaik, jangan lupa ini harus ambil downsize"
Sepatu Compass Tribune Black Gum,0,sangat nyaman1
Sepatu Compass Tribune White Blue,0,josss
Compass Gazelle Low Black Gum,0,"Pas, original"
Sepatu Compass Retrograde Low Triple Black,0,"Kualitas sesuai dengan harga, nyaman di pake dari segi keawetan mungkin bisa tahan lama kalo dari bahanya, desainnya juga keren👍"
Sepatu Compass Tribune Black Gum,0,"Sepatunya pas banget,,dipakenya enak gak kaku.Mudah²an awet..wetttt"
Sepatu Compass Tribune Black Gum,0,nice spokat
Sepatu Compass Tribune Black Gum,0,"Sepatunya bagus aku gk pd pakai karna belum terbiasa kali ya, ini uk yg biasa aku beli tapi ini bener2 ngepres bngttttttt dan lemnya kurang rapih dengan harga segini ya,... "
Sepatu Compass Retrograde Low Black White,0,"bagus sih, keren lah buat compass. mantapp"
Sepatu Compass Proto 2 Low,0,Flazz BCA nya gak dapet tapi🥲
Sepatu Compass Gazelle Hi Cream,0,mantul
Sepatu Compass Tribune Black Gum,0,"Bentuk dan ukuran: pas
Warna: sesuai"
Sepatu Compass Tribune Black Gum,0,"timeless modelnya, kalau yg punya kaki lebar coba up size."
Sepatu Compass Tribune Black Gum,0,"kualitasnya bagus, ukuran pas"
Sepatu Compass Retrograde Low Black White,0,Okeee sesuai pesanan
Sepatu Compass Tribune Black Gum,0,Nice produk
Sepatu Compass Tribune Black Gum,0,"barang dalam keadaan baik, packing rapi 👍"
Sepatu Compass Retrograde Hi Decon Black White,0,baguus kerenn
Sepatu Compass Tribune White Blue,0,"sesuai deskripsi, ukuran harus upsize, material dan kualitas baik"
Sepatu Compass Tribune Black Gum,0,"Mantappp boss, passs👍👍"
Sepatu Compass Retrograde Low Triple Black,0,Sangat bagus dan puas dengan produk compass thankyou
Sepatu Compass Tribune Black Gum,0,mantapnyo
Sepatu Compass Tribune Black Gum,0,pengirimannya terlalu lama untuk barangya original
Sepatu Compass Tribune Black Gum,0,menyala banget cyukkk
Sepatu Compass Retrograde Intro Grey,0,"Bagus bngntttt tp gatau knp klo jalan bagian belakang kok naik2 trs ya, kyk kelonggaran padahal ukuran nya udah aku turunin 2 :("
Sepatu Compass Tribune Black Gum,0,Warna: Bagus
Sepatu Compass Tribune White Blue,0,Keren
Sepatu Compass Gazelle Hi Black White,0,"keren, no debat! tapi katanya canvas jgn dicuci pake detergen dan kena matahari langsung, biar awet

udah pembelian kedua ukuran konsisten, uk. gw di 42 kaki gw 27.5cm (s... "
Sepatu Compass Tribune Black Gum,0,cakep banget
Compass Gazelle Low Black Gum,0,"Belum kefoto aslinya, harga yang cocok dengan kualitasnya yang bagus, super duper nyaman"
Sepatu Compass Retrograde Low Triple Black,0,Baguss
Sepatu Compass Retrograde Low Black White,0,Good
Sepatu Compass Tribune Black Gum,0,Bagus tidak ada mines sesuai pesanan
Sepatu Compass Tribune Black Gum,0,Sangt puas
Sepatu Compass Tribune Black Gum,0,BRILLIANT ART
Sepatu Compass Tribune Black Gum,0,Nice
Sepatu Compass Tribune Black Gum,0,Mantap sepatu datang dengan selamat boxnya juga tidak penyok karena dipakaikan box lagi thankyouu minn hidup produk lokal🔥🔥
Sepatu Compass Tribune Black Gum,0,Mantappp
Sepatu Compass Tribune Navy Gum,0,"untuk uk 36 
sangat bagus, dan empuk saat di pakai"
Sepatu Compass Tribune Black Gum,0,Ok
Sepatu Compass Tribune Black Gum,0,"Bentuk dan ukuran: pas
Warna: mantap"
Sepatu Compass Gazelle Low Black Gum,0,Realcpikkkk100%
Sepatu Compass Tribune White Blue,0,cocok
Sepatu Compass Retrograde Slip On Patch Indigo,0,Ok
Sepatu Compass Tribune Black Gum,0,Real
Sepatu Compass Retrograde Intro+ Black White,0,Akhirnya dapaaaaaaaaaaaaat
Sepatu Compass Tribune Black Gum,0,"mantap cuii, empuk bat bangggggggggggggggggg
tp sayang lemnya masih kurang rapi"
Sepatu Compass Tribune Black Gum,0,"Keren,, bahanya bagus ringan dan empuk"
Sepatu Compass Tribune Black Gum,0,"cuma ada beberapa yg kurang rapih ajasih, selebihnya aman. sepatunya keren dan semoga awet karna ini barang ke3 yg saya punya dari compas💯"
Sepatu Compass Tribune White Blue,0,"Produk sesuai dengan iklan, hasil produk memuaskan"
Sepatu Compass Velocity Blue Yellow,0,Bagus
Sepatu Compass Tribune Away Maroon,0,Modelnya keren. Harusnya Up size 1 ukuran
Sepatu Compass Tribune Black Gum,0,jossssss
Sepatu Compass Tribune Black Gum,0,Bagus
Sepatu Compass Tribune Black Gum,0,keren gilaa sih
Sepatu Compass Gazelle Hi Black Gum,0,Kelaz!
Sepatu Compass Gazelle Low Cream,0,good
Sepatu Compass Tribune Black Gum,0,"Bahan ok, nyaman meski gak pake kaos kaki, ukuran pas 44 pass"
Sepatu Compass Gazelle Hi Black White,0,barang sesuai dengan di gambar.dan kualitas bagus
Sepatu Compass Retrograde Slip On Waffle Indigo,0,"Alhamdulillah sudah diterima dengan baik&cepat
Kualitas terbaik smg konsisten tidak moody&layak go international ga malu²in"
Sepatu Compass Velocity Black Gum,0,Bagusss
Sepatu Compass Gazelle Low Cream,0,bagus
Sepatu Compass Tribune Black Gum,0,"mantaaaap, build quality nya gokiillsss, bahan oke, sol mantul, ukurannya pas banget, puasss belinya dengan harga yg terjangkau"
Sepatu Compass Tribune Black Gum,0,Mantap semoga aweth
Sepatu Compass Tribune Black Gum,0,dari segi bahan dan kualitas sesuai sama yang dijelasin di live
Sepatu Compass Tribune Black Gum,0,👍
Sepatu Compass Gazelle Low Cream,0,keren
Sepatu Compass Tribune Navy Gum,0,...........
Sepatu Compass Socks Ankle White,0,.........
Sepatu Compass Gazelle Low Black White,0,Terbaik
Sepatu Compass Retrograde Low White Blue,0,gokillllll
Sepatu Compass Retrograde Slip On Patch Indigo,0,Pas mantap
Sepatu Compass Tribune Black Gum,0,"bagus banget🤩💯, tapi sayang ukuran yang lebih besar habis🥲🥲"
Sepatu Compass Tribune Black Gum,0,"Mantap
Sayang kurir pengantarannya delay"
Sepatu Compass Gazelle Low Black Gum,0,Bagus
Sepatu Compass Tribune White Blue,0,muantep min
Sepatu Compass Gazelle Hi Black Gum,0,"Bagus bgt, tapi di aku malah kegedean sdikit"
Sepatu Compass Tribune Black Gum,0,bagus
Sepatu Compass Tribune Black Gum,0,"barang sampai dengan aman, modelnya keren, lem nya juga rapi"
Sepatu Compass Tribune Black Gum,0,bahan enak bet buat di pake sehari²
Sepatu Compass Tribune White Blue,0,"Bentuk dan ukuran: pas
Aroma: wangu
Warna: bagus
bagus mantap deh pokoknya ori untuk yang mau ambil size diup ya guys takutnya nanti ngepres aku biasanya pakek size 26 in... "
Sepatu Compass Tribune Black Gum,0,"Akhirnya sekian lama dapat juga ni produk, terimakasih Compass, terus berinovasi & jangan mau kalah sm produk Luar Negeri ✍️"
Compass Gazelle Low Black Gum,0,sepatu lokal terbaik di harganya
Sepatu Compass Tribune Black Gum,0,mantap
Sepatu Compass Gazelle Hi White Blue,0,Mantap
Sepatu Compass Gazelle Low White Blue,0,Model nya keren pas di kaki nyaman di gunakan
Sepatu Compass Tribune White Blue,0,Kerenn
Sepatu Compass Gazelle Low Black White,0,bagus dan amanah
Sepatu Compass Tribune Black Gum,0,kaciww
Sepatu Compass Tribune Black Gum,0,"siapp berkelana ke coffe shop sekitar🤙🏻
saran buat yang beli naik 1 size karena kalo true size ngefit banget"
Sepatu Compass Gazelle Hi Black Gum,0,"sangat sangat puas,  jangan ragu buat beli disini"
Sepatu Compass Tribune Black Gum,0,Mantaap
Sepatu Compass Retrograde Low Triple Black,0,Realpict bagussss
Sepatu Compass Tribune Black Gum,0,bagus
Sepatu Compass Tribune Black Gum,0,keren
Sepatu Compass Tribune White Blue,0,Buat yang mau beli jangan lupa di upsize!
Sepatu Compass Gazelle Low Black White,0,Cakep banget pokoknya
Sepatu Compass Retrograde Intro+ Black White,0,Bagus adek saya bahagia bgt di beliin ini. Makasih min
Sepatu Compass Tribune White Blue,0,Mantap sesuai pesanan
Sepatu Compass Gazelle Hi White Blue,0,"Barang sesuai pesanan👍
Selamat sampai tujuann👍"
Sepatu Compass Tribune Home Black,0,bagus
Sepatu Compass Gazelle Hi Black White,0,"Bentuk dan ukuran: Ok
Aroma: Ok
Daya tahan pakai: Ok jooooooooooooooooooooooooooooooooooos"
Sepatu Compass Tribune White Blue,0,Worth it
Sepatu Compass Tribune Black Gum,0,"sampe dengan cepat dan aman.
pesananan juga sesuai, mantabb compasss"
Sepatu Compass Velocity Black,0,"Setelah sampe, dicek semua ga ada kendala. Modelnya bagus"
Sepatu Compass Tribune White Blue,0,Bagus banngettt
Sepatu Compass Tribune White Blue,0,ga nyesel😋
